g_gas	g_agua	g_cloaca	g_perc_baldio	g_comercio	g_sellos	g_perc_edif	d_bpriv	d_centro	d_educ	d_espverd	d_ffcc	d_supcom	d_indust	d_ruta	d_viasprin	d_viassec	d_depre	d_front	x	y	g_vial	d_sube	cod_baja	d_baja
1	0,768457437056	0,875002216139	0,440833333333	0	0	0,141241666667	1247,9259998	2553,07795114999	1670,85717401	744,666462869	1050,89672879999	1084,04631364	0	256,485619942	1207,61557410999	411,954978137	1033,80964573999	5130,97387839	4583323,34870999	6522388,36634999	0	2553,07795114999	d_depre	1033,80966739188
0	0,955971659919	1	0,3875	0	0	0,15375	1124,12483586	2378,43121039	1496,74092079999	595,011880474	867,226150464	904,009830289999	0	393,640645783	1084,88674106999	534,302034324	896,710979311999	5005,58278823999	4583481,56615	6522481,99323999	0,5	2378,43121039	d_depre	896,710925211398
0,5	0,955971659919	1	0,281333333333	0	0	0,18962	1243,78433001	2302,92788780999	1422,08762584	475,053538505999	851,155128284	939,917239238999	0	533,145124931	1205,64884252	413,160902825999	757,150790504	4855,59389945	4583595,05929999	6522336,25440999	0	2302,92788780999	d_depre	757,15079068652
0	1	1	0,323076923077	0	0	0,177246153846	1120,92279168999	2152,11168269	1270,08164099999	347,478727389	688,825990767999	786,043131601	0	641,268079402	1083,60057252999	329,072321534	649,083909018999	4759,05927941	4583724,67241999	6522434,88456999	0,5	2152,11168269	d_depre	649,083931150498
0,5	0,786695135453	0,704608161238	0,239444444444	0	0	0,195572222222	1256,86805877999	2115,52691581999	1240,10705645999	277,898917401	706,375743637	882,979051877999	0	751,418776877	1214,72768549	218,252514555	538,872758481999	4637,35966885	4583807,37524999	6522284,70973	0,25728814864	2115,52691581999	d_depre	538,872797641782
1	0,786695135453	0,704608161238	0,257333333333	0	0	0,18798	1130,88199854	2011,47458370999	1131,18279955	190,976503904999	576,682874089	744,962340359999	0	797,953283424	1082,72230383	172,391852895999	492,398964552999	4603,07847124999	4583878,50932	6522405,13999999	0,75728814864	2011,47458370999	d_depre	492,398982745486
1	0,786695135453	0,704608161238	0,244375	0	0	0,17746875	1140,77138074	1968,9334636	1089,78653037	142,164227004999	545,768672701	740,830277936	0	847,141735601	1084,80889890999	123,192829811999	443,209506604	4553,89518743999	4583926,34733	6522393,4844	0,75728814864	1968,9334636	d_depre	443,209541200452
1	0,786695135453	0,704608161238	0,244375	0	0	0,17746875	1156,41775234	1915,17645158999	1038,02486417	80,6665726566999	506,48949712	740,401869529999	0	909,897587119	1087,57844479999	60,4229434029999	380,452322456999	4491,13610981999	4583987,35952	6522378,5085	0,75728814864	1915,17645158999	d_depre	380,452342726671
1	0,585024044987	0,524148639364	0,250526315789	0	0,01563	0,191394736842	1401,51100251999	2146,31392124	1283,92988562	340,593785493999	773,649134915999	1014,01057794999	0	802,423435939999	1354,87981859999	167,188732998	487,803547197	4574,22838522999	4583830,32813999	6522137,23314999	0,624683549224	2146,31392124	d_depre	487,80357634286
1	0,798328909534	0,819540478127	0,250526315789	0	0,02128	0,191394736842	1457,16948103	2222,50615409	1362,06497233999	419,332515876	852,524613964999	1080,95668421999	0	751,494121156	1415,65367252	203,788028227	539,080929441999	4620,77948189	4583768,64176	6522087,55181	0,772197429157	2222,50615409	d_depre	539,080883439918
0,5	1	1	0,255789473684	0	0,01653	0,193121052632	1375,32909569999	2223,56122550999	1353,75601753	394,101012979	832,831876712	1013,12600822	0	698,58875334	1336,80902637	271,017272758999	591,646642764	4679,17614583999	4583731,98366999	6522175,24641	0,404802028574	2223,56122550999	d_depre	591,646612856197
0,5	1	1	0,251578947368	0	0,00877	0,191494736842	1365,04304759	2311,36748558999	1436,58371213999	474,203078337	897,213596664999	1032,7928833	0	590,145540607	1327,36158546999	291,613789005	700,094303814	4788,04633981999	4583627,4539	6522205,69888	0,404802028574	2311,36748558999	d_depre	700,094308910818
1	0,949104486163	0,908903662697	0,286666666667	0	0,01613	0,186761111111	1437,33432414999	2396,80514158	1523,96304071	561,564734433	988,543387456	1119,24748496	0	533,391064112999	1399,21015489999	219,602351916	756,822957354999	4839,51750607	4583557,91555	6522146,28918999	0,681593615716	2396,80514158	d_depre	756,82291376778
1	0,905076146082	0,908903662697	0,354117647059	0	0,0102	0,166423529412	1367,58549395	2481,15412944999	1601,63681373	646,174761997	1034,8905575	1110,29005626999	0	395,990099090999	1328,37767555999	290,803862127999	894,249456936999	4981,56700383	4583436,84186	6522242,62751999	0,276791587142	2481,15412944999	d_depre	894,249415398418
1	0,821065866723	0,908903662697	0,394285714286	0	0,01299	0,16215	1440,88971474	2637,25273658	1757,59377687999	801,990571808	1184,72692374	1242,04293722	0	257,430047528999	1400,59607049999	218,976516126999	1032,78491946999	5114,89995902999	4583287,00217999	6522198,83456999	0,532816428582	2637,25273658	d_depre	1032,78490415938
1	0,684447157696	0,875002216139	0,406923076923	0	0	0,154569230769	1371,02452519	2720,33151418999	1838,28519292999	897,96116156	1227,52755726999	1258,89652406999	0	128,563811799999	1329,7143275	289,683935474999	1161,67537594999	5248,20038258	4583174,30833999	6522293,55408999	0,25602484144	2720,33151418999	d_depre	1161,67541858071
0	0,903149651446	0	0,759253731343	0	0	0,0384582089552	1938,19287497	6042,98855664999	460,477736752999	59,6566560403	1572,42201737	6102,59172645	7135,39134642	2238,19993354	4795,36390485999	103,465394818999	6872,61723469	6043,33338378	4585649,57866999	6529368,76994	0	6042,98855664999	d_front	6043,33333226325
0	0,836593746833	0	0,755606060606	0	0	0,0390409090909	1992,99713246	6104,83472746999	431,637650743999	59,4608956571999	1561,40276657	6153,19463980999	7186,70364731999	2254,44410121999	4860,09283194999	154,409723119999	6924,84799058	6115,48933504999	4585609,51534	6529428,94747	0	6104,83472746999	d_front	6115,4893882782
0	0,903149651446	0	0,779047619048	0	0	0,0388714285714	1891,49760846999	6005,45195765999	523,704756081	122,822593878	1504,18430732999	6051,63209597999	7085,1049707	2169,99602537	4762,85953141	151,254264368999	6823,20550722999	6046,02722177	4585592,96408999	6529328,65751	0	6005,45195765999	d_front	6046,02720645477
0	0,778149818122	0	0,782419354839	0	0	0,0403080645161	1948,00158951999	6068,63938600999	500,036917453	124,880035346	1490,10298938	6102,66207017	7136,45637743	2184,75472725999	4829,29019277	206,012732140999	6875,94090203999	6121,03021891	4585549,16591999	6529389,60964999	0	6068,63938600999	d_front	6121,03019200654
0	0,889074909061	0	0,801333333333	0	0	0,04048	1897,14217695999	6018,60691815999	543,65316267	152,834241475999	1462,88989536	6051,86016584	7085,64607404999	2143,02400012999	4780,26604761999	202,700956383	6825,05582396	6085,30163678999	4585542,58959999	6529339,11918999	0	6018,60691815999	d_front	6085,30164861272
1	1	0,467775000334	0,647575757576	0	0,02137	0,0611575757576	0	2030,94400227999	532,743089076	40,3945315531999	823,704552221999	837,0310488	1853,69323166999	637,894257513999	809,766389305999	635,53784614	1713,82264553	4914,8246925	4584101,21104	6524290,44479	0	2030,94400227999	d_depre	1713,82265976251
1	1	0,808410987255	0,489130434783	0	0,03226	0,131334782609	2003,608095	2414,44366579999	1639,86723729	833,695830075999	1178,58686611	1594,21526672999	0	955,901761424	1648,38319012	24,7439613831999	640,088143284	4413,30423704999	4583867,65732999	6521531,96865	0,808410987255	2414,44366579999	d_depre	640,088129106732
0	0,984782380989	0	0,676111111111	0	0	0,0471944444444	2546,49412255	3223,94447463	2430,39802921999	1562,35202064	1952,69190441999	2226,10365812	0	375,431050599999	2351,87639609	834,404166691	1439,44216729999	5052,15475305	4583188,02385	6521090,23508	0,0339079999569	3223,94447463	d_depre	1439,44219264849
0	1	0	0,63380952381	0	0	0,0599285714286	2479,24883742	3271,13261408	2458,38662083	1560,54091158	1969,07354871	2198,0495891	0	238,385380626	2438,84931245	819,299480457999	1481,11152252	5177,22798607	4583066,98307	6521184,00977999	0,0339079999569	3271,13261408	d_depre	1481,11148547977
0	1	0	0,526666666667	0	0	0,0614	2480,67276077999	3445,55739997	2614,01954902999	1687,43448951	2113,77899968	2282,20668693	0	1,917195039E-5	2438,3967658	819,169716132999	1658,41355148999	5413,20076932	4582833,27821	6521231,01798	0	3445,55739997	d_depre	1658,41355342473
0	0,969564761978	0	0,78	0	0	0,0191272727273	2857,02644427999	3705,69022051	2901,18584868	2004,95370561999	2413,91289585999	2631,41021249999	0	3,60587780236	2814,13014191999	1195,53587498999	1917,76953821999	5477,48164122999	4582759,71212999	6520861,91131	0	3705,69022051	d_depre	1917,76956992562
0	0,984782380989	0	0,580769230769	0	0	0,0603230769231	2548,41812145999	3404,37716369	2586,81207291999	1679,15540878	2094,00834519	2301,51679369	0	119,085158695	2507,08264720999	887,693903447	1614,23043050999	5305,33038144999	4582936,63394999	6521140,39817999	0	3404,37716369	d_depre	1614,23038039919
0	0,773861864381	0,289079453542	0,698125	0	0	0,04868125	2545,04239800999	3094,90142069	2324,15555773999	1497,41693577999	1856,43342084999	2187,44199574	0	568,853001838999	2170,96532201999	710,274254627999	1325,23906639	4861,34482601	4583377,70633	6521052,38525999	0	3094,90142069	d_depre	1325,23906043641
0	0,789079483392	0,289079453542	0,616842105263	0	0	0,0631578947368	2477,59376646	3080,89826553	2296,80919508999	1449,63211449999	1823,82477878	2130,24968007999	0	512,894882273	2199,5994605	690,732828217	1301,32788381999	4905,78309558	4583336,10613999	6521129,89489	0,0339079999569	3080,89826553	d_depre	1301,32790898054
0	0	0	0,78	0	0	0,0346416666667	2853,39993373	3409,65220275999	2650,86280424	1826,99790191	2185,82783432999	2511,32943905	0	450,182440159999	2409,82097366	1035,74025948999	1651,01066257	5041,06404727999	4583197,74048	6520774,78572999	0	3409,65220275999	d_depre	1651,01066949143
0	0	0	0,645555555556	0	0	0,0657666666667	2477,14097266999	2981,70475304999	2217,31473237999	1401,55786069	1753,30121856	2107,34713713	0	664,217388183	2057,60865114999	602,193087021999	1217,48805917	4756,31076048999	4583484,44639	6521099,99906	0	2981,70475304999	d_depre	1217,48802774996
0	0,969564761978	0	0,96	0	0	7,7777777778E-5	3163,43784645	3845,52782634	3076,04340533	2222,92570745	2604,70549915999	2882,57302880999	0	141,262809298	2831,68271173999	1463,4129398	2078,03369041999	5418,95530227	4582831,10264999	6520534,17824	0	3845,52782634	d_depre	2078,03374983812
1	1	0	0,603214285714	0	0,03093	0,0590928571429	0	2215,13591753999	852,680800364999	738,615619516	206,883675995999	480,605143777	1211,00474316	362,169950054	166,432493091999	912,378163869999	1316,86780956999	5133,60743814	4583706,92150999	6523713,00621999	0	2215,13591753999	d_depre	1316,86779541631
1	1	0	0,543529411765	0	0,02326	0,0643411764706	0	2225,10937167	812,082905098999	522,471259978	427,208452368999	612,543475368	1453,68739404999	362,247832447	409,115436765	912,426961852999	1500,72331009999	5154,25002765	4583754,16873	6523951,04557999	0	2225,10937167	d_depre	1500,72333551063
1	0,961396405305	0	0,605333333333	0	0,0396	0,0820733333333	48,3096790887	1896,62041668999	576,597069894	594,425669668999	161,975565300999	141,216743842	1086,34807187	678,009757512999	42,5179440009999	596,484544571	1017,7042619	4807,47484059999	4583992,58841999	6523529,76073999	0	1896,62041668999	d_depre	1017,70423611752
1	1	0	0,598928571429	0	0,02688	0,0539857142857	0	2349,68832329999	985,702118986999	798,71175925	307,096124819	608,141794404	1212,28474116	227,608727339	167,396288593999	1046,93987702	1414,49445506	5267,67236353	4583575,13968999	6523740,23627999	0	2349,68832329999	d_depre	1414,49446898269
1	1	0,78041658936	0,118602150538	2	0,01219	0,537882795699	1500,46863516	696,905239855999	211,847410357	12,501621224	352,118329092	964,194743562999	877,690632823999	2016,12030421	559,951405292	1,2417647991E-5	465,418094235	3430,04422839	4585175,88157	6522677,28749	0,480869335021	696,905239855999	d_depre	465,41812129491
0,5	1	0	0,610833333333	0	0,03185	0,0525708333333	0,826444864459	2579,94199673	1194,0340344	854,430827219999	563,762226804999	862,165159181	1332,51093119999	2,7724273235E-5	287,087679286	1274,60377244	1665,03462725	5505,56349501	4583375,18013	6523902,1051	0	2579,94199673	d_depre	1665,03464427496
1	1	0	0,541785714286	0	0,02381	0,064775	0	2492,8275438	1072,10280317999	703,698567248	567,003409011	829,751692533999	1455,27083521	93,7186028067	410,067866465999	1180,95704817	1678,98386882999	5422,03092872999	4583490,99732999	6524004,43324999	0	2492,8275438	d_depre	1678,98384524725
1	1	0	0,5836	0	0,03012	0,057088	0	2483,97559762999	1118,99183771999	876,28858113	425,967731561999	737,663584585999	1212,38919256	93,2866140836	167,185098836999	1181,26193955	1516,86178016999	5401,38841951999	4583443,36399	6523766,26704	0	2483,97559762999	d_depre	1516,86173934241
1	1	0	0,5684375	0	0,02459	0,0609	0	2358,65377352999	941,157259218	604,692521557999	483,68786963	716,663763229999	1454,64795479999	228,289732130999	409,761212132	1046,38562088999	1586,60341517999	5287,84834280999	4583622,9166	6523977,84587	0	2358,65377352999	d_depre	1586,60343920809
1	1	0	0,496551724138	0	0,02439	0,0763655172414	0	2089,54857568999	682,712430863	463,803931365999	409,174534183999	521,349808635	1453,23819187999	498,331992545999	408,986016195999	776,34263953	1421,55682385	5018,57309968	4583887,60632999	6523924,33650999	0	2089,54857568999	d_depre	1421,55682400683
1	1	0	0,582272727273	0	0,03279	0,0696181818182	0	2079,97730987	719,288979183	698,649016686999	166,699144195	358,093718539	1210,51968392999	497,355188845999	166,265103089999	777,192801167999	1226,47185091	4998,99632225	4583839,47013	6523686,43549999	0	2079,97730987	d_depre	1226,47186660816
1	0,980698202652	0	0,569047619048	0	0,03378	0,0752285714286	0	1947,37618679999	588,402693371	654,711140543	219,808834194	250,354160946	1209,26198116	629,965083873	165,319017441999	644,582424543	1145,74853693	4866,8758796	4583969,34164999	6523659,60398	0	1947,37618679999	d_depre	1145,74857404929
1	1	0	0,499032258065	0	0,02941	0,077664516129	0	1957,80251898999	560,176792299999	441,272523681999	433,516033299	454,373696863	1452,40146385999	630,617096256999	408,460142263	644,057070161999	1352,9546588	4886,65215154999	4584017,24098999	6523897,98063999	0	1957,80251898999	d_depre	1352,95462192482
1	1	0	0,592333333333	0	0,02427	0,0540133333333	0	2418,90536122	1040,12406667999	738,523032854	434,832804274	714,161192113999	1335,05034380999	161,186115029	290,005861426	1113,41897309999	1546,68248119	5345,25469961999	4583533,82847999	6523873,4822	0	2418,90536122	d_depre	1546,68247278609
1	1	0	0,599	0	0,02703	0,0589466666667	0	2284,59729926	909,136996963999	659,357317439999	345,909474586999	594,470518387999	1334,02110672999	295,53402381	289,292325697	979,070689202	1452,02716084999	5211,26240142	4583665,44974	6523846,5393	0	2284,59729926	d_depre	1452,02718137307
1	1	0	0,5675	0	0,02667	0,0629964285714	0	2149,87401804	774,38005551	599,894254210999	293,852708754999	482,299696043999	1333,11024550999	430,306728888	288,698164104999	844,297663833999	1363,88159719999	5076,85607133	4583797,51082	6523819,63052999	0	2149,87401804	d_depre	1363,88158355711
1	1	0	0,542083333333	0	0,03093	0,0763208333333	0	2016,86962250999	641,334026841999	566,910889861999	298,678653920999	386,141471007999	1332,38523099999	563,372893792	288,285839133	711,231262964	1284,95901305	4944,16545769999	4583927,93357	6523793,23345999	0	2016,86962250999	d_depre	1284,95903447493
1	1	0	0,641428571429	0	0,0315	0,0536333333333	0	2528,14912805999	1184,17095382999	1002,31118988	440,801247346	764,940400919	1089,42986111999	46,3713524654	44,1154664319	1228,1205448	1481,99056229	5436,5162829	4583373,43114	6523654,70878999	0	2528,14912805999	d_depre	1481,99059592034
1	1	0	0,662380952381	0	0,02759	0,0521285714286	0	2414,84480648999	1072,98368688	939,008105222	328,271763566	651,951820829999	1089,47959682	159,708129657	44,4315302776999	1114,78387389999	1389,35240171999	5323,70158171999	4583484,64613	6523632,88007999	0	2414,84480648999	d_depre	1389,3524333888
1	1	0	0,659130434783	0	0,03086	0,0539086956522	0	2280,33871226	941,762311328	877,424222238999	195,812131926999	517,983994060999	1089,12438449999	294,243556846999	44,3924602594	980,248382111999	1283,43935415	5189,74692504999	4583616,58239	6523606,56216	0	2280,33871226	d_depre	1283,43937988186
1	1	0	0,692631578947	0	0,03311	0,0603105263158	0	2145,38543556	811,300489072	833,421796225999	71,0040166288	383,928305061999	1088,41418158	429,218604288999	43,9994320762	845,273301205	1182,7943788	5055,32144619999	4583748,88081999	6523579,81118999	0	2145,38543556	d_depre	1182,7943930652
1	1	0	0,622941176471	0	0,03306	0,0719470588235	0	2010,67114996	682,928840337999	708,487904134	85,3166536802	251,037037287	1087,3964341	563,948746345	43,2982814005999	710,543962749	1089,52730956999	4921,11179112999	4583880,8782	6523552,80601	0	2010,67114996	d_depre	1089,52730099179
1	0,546208937192	0	0,535769230769	0	0,02994	0,0757807692308	44,1900706918	1902,58928203999	527,040875758999	562,076037614	346,029833702	324,687169509999	1331,39173398999	677,699385132999	287,560995514	596,904398237	1224,33665064999	4830,13225745999	4584039,91688999	6523770,19037999	0	1902,58928203999	d_depre	1224,33666900707
1	0,480698202653	0	0,518	0	0,03185	0,078652	60,5115113897999	1886,01405845999	511,440310865	576,314191319999	343,857924911999	305,295891492999	1317,15710108999	693,801640651999	273,364194583	580,795599623	1204,07528991	4812,95421238	4584052,9495	6523753,11897999	0	1886,01405845999	d_depre	1204,07530504786
1	0,480698202653	0	0,518	0	0,03125	0,078652	47,1439271145999	1899,37837934999	524,788615363999	576,209184930999	335,973337241	310,680619216	1317,25918075999	680,433742058	273,434861308999	594,163535388	1210,69054679999	4826,2867007	4584039,85285	6523755,79953	0	1899,37837934999	d_depre	1210,69052891676
0	1	0	0,84487804878	0	0	0,0246512195122	1744,69305729999	5891,68053263999	849,604455504	477,752260606999	1137,67500049	5847,08201081999	6881,50190363	1839,39038499999	4682,33510678	456,290538202999	6633,48853982	6152,91208201999	4585254,2915	6529187,77909999	0	5891,68053263999	d_bpopu	6112,5432049214
0	1	0	0,836923076923	0	0	0,0182128205128	1682,44522112	5828,04912931	864,123620723	477,534038314999	1149,507879	5796,51662596	6830,80756052	1820,41379374999	4615,53357914	404,789764780999	6579,57065050999	6081,18271124999	4585295,02029999	6529128,10044999	0	5828,04912931	d_bpopu	6040,69158818271
0	1	0	0,828837209302	0	0	0,0248813953488	1721,09303746999	5863,11516769999	795,231284018999	406,786368186999	1219,24097916	5847,92502642999	6882,09370891999	1889,48523866	4644,22288881999	355,879278832	6627,97851387999	6074,1431462	4585352,92874	6529168,97728	0	5863,11516769999	d_bpopu	6049,71085521816
0	1	0	0,882162162162	0	0	0,0174810810811	1621,42796118	5765,18602454	885,666991286999	489,698262141999	1159,09335854	5745,74478719	6779,91335895999	1802,54325263	4549,72506437999	355,926238835999	6525,94968645999	6011,43563627	4585333,12280999	6529068,73479	0	5765,18602454	d_bpopu	5970,3656221834
0	1	0	0,848571428571	0	0	0,0243785714286	1661,36314790999	5800,5941306	818,320681058999	420,476317930999	1228,82313832999	5797,15318765	6831,19950736	1872,15646212	4578,77862937	307,015752887	6574,71886092	6004,27762152	4585391,03125	6529109,61161999	0	5800,5941306	d_bpopu	5979,45409115428
0	1	0	0,797966101695	0	0	0,0411661016949	1846,93511478999	5970,27965924999	591,743243862999	195,007641135999	1429,36416443	6000,80126373999	7034,59786500999	2097,41341931999	4733,62435654	207,020587441999	6774,15865553	6055,45560762999	4585528,47939999	6529289,86840999	0	5970,27965924999	d_front	6055,4556019344
0	0,875000166676	0	0,801333333333	0	0	0,04048	1904,09651656999	6031,9452778	566,785450595	190,97747726	1422,75861843	6052,40021692	7086,31146692	2117,74918233	4797,8087216	252,800040158999	6827,36818659999	6123,81030998	4585493,56142	6529349,44268	0	6031,9452778	d_front	6123,81033753567
0,5	1	1	0,132985074627	0	0,0077	0,507634328358	1414,48697364	804,703477027999	463,929850508	389,944585777999	1110,11012179999	1296,87587561999	2030,20632457	2057,88614396	516,450898153	194,250650597999	1786,37304016999	3502,75125614999	4585497,59477999	6524032,57412999	0	804,703477027999	d_depre	1786,37303116699
0	1	0	0,821851851852	0	0	0,0302759259259	1862,02285228999	5996,8763496	638,495952749	264,622161004	1349,08625897	6001,23479775	7035,28095001	2046,49444730999	4768,82314256999	306,766642004999	6778,57442447999	6132,31370753	4585430,74139	6529309,79265	0	5996,8763496	d_front	6132,31366416946
0	1	0,935550000668	0,503111111111	0	0,02183	0,244917777778	630,372181503999	1475,81808402	296,916527298	448,20462254	1199,97128745999	937,266541454	1947,65995664	1276,09641871999	905,216977031	4,4383145288E-5	1684,14469061999	4289,47985929999	4584744,34931	6524259,67470999	0	1475,81808402	d_depre	1684,1446824973
0,5	1	0	0,496341463415	1	0,02745	0,2545	632,810124286	1402,23272350999	149,547404570999	523,98551525	1068,97399012	765,330880948999	1770,43604660999	1273,85435357999	727,993107584999	1,4444868375E-5	1506,92271834999	4273,40227875999	4584709,58853999	6524085,89321	0	1402,23272350999	d_depre	1506,92270497021
0,5	1	0,467775000334	0,590857142857	0	0,03057	0,144774285714	316,713137991999	1714,41461030999	227,862401038	208,355447430999	906,857226928	783,377415963999	1817,44367405	958,593957002	774,271417294	314,000036218999	1586,15503643	4591,76674239	4584409,24923999	6524192,89986999	0	1714,41461030999	d_depre	1586,15507071447
1	1	0	0,568888888889	0	0,0293	0,169530555556	400,459443819999	1628,36072278999	150,963773494	294,256423325	935,158018308999	761,367540178	1795,22511921999	1041,93564704999	752,248861944	231,157953999	1549,59388416999	4506,66968583	4584486,77436	6524155,00387	0	1628,36072278999	d_depre	1549,59391971558
1	1	0	0,597352941176	0	0,035	0,1287	265,428385965	1756,40732922	260,785926297	172,925166810999	861,547949109	761,059717932	1795,25517136	906,886027977	751,961562890999	366,151499925999	1575,74009797999	4641,12837937	4584354,27017999	6524181,10211999	0	1756,40732922	d_depre	1575,74007476853
1	0,885253406796	0	0,641515151515	0	0,02618	0,0600333333333	130,472803744999	1885,35908719999	386,845751717999	98,4755848005	804,070590432	761,753992867999	1795,28520587999	771,911894892999	751,674423606	501,069591225	1612,78430135999	4775,50825262	4584221,84006999	6524207,18578999	0	1885,35908719999	d_depre	1612,78430730481
1	0,942626703398	0,233887500167	0,66	0	0,02212	0,0593657142857	0	2017,78133769999	519,328049312999	74,2311064943999	790,631761106999	802,681520576	1819,31757453	640,99801505	775,398990882	631,602887821999	1680,65861158	4908,14520887999	4584097,98428	6524256,04502999	0	2017,78133769999	d_depre	1680,65857481319
1	0,770506813592	0	0,508620689655	0	0,02703	0,0781310344828	67,3007178077999	1900,35572352999	450,198589748	320,343920565	572,91021378	548,657387014	1573,12981332999	704,575064655999	529,362338884999	570,213460281	1428,94762588	4822,39412976	4584113,27434	6524002,13037999	0	1900,35572352999	d_depre	1428,94765302269
0	1	0	0,822352941176	0	0	0,0303803921569	1745,64811142999	5871,73472131	686,617177446	285,271379156	1368,43683686	5898,62433286	6932,42323526	2011,17412188999	4637,92294571	208,031570616	6672,06303121	5990,69657481	4585507,72867999	6529189,81761999	0	5871,73472131	d_front	5990,69654749907
0	1	0	0,806538461538	0	0	0,03355	1802,40966696	5932,79868902999	657,693963871	263,595105043999	1361,81593926	5949,57671787999	6983,48913644	2029,48426384999	4701,53536103999	253,358910344999	6724,63771981999	6058,15651941	4585473,12906	6529248,66915	0	5932,79868902999	d_front	6058,15645592395
0	1	0	0,814255319149	0	0	0,0278893617021	1761,24181492	5898,30440446	726,996811182999	336,277594820999	1288,92972147	5898,87292865	6932,91865601999	1958,43837596999	4673,27963828999	306,68818764	6676,31445075	6067,41544961999	4585411,02333	6529209,34743999	0	5898,30440446	d_bpopu	6059,00980071514
0	1	0	0,843404255319	0	0	0,0227638297872	1701,92488243	5834,79779251	750,585926195999	350,549613131999	1301,67475336999	5847,86141694999	6881,77454319	1943,67805152999	4606,51384076999	253,732568968	6623,01007825	5994,09855615	4585453,09264	6529148,94668999	0	5834,79779251	d_bpopu	5986,11773534172
0	1	0	0,898181818182	0	0	0,0178060606061	1646,25493183	5793,98523518	934,407269315	549,620438783	1078,23124056999	5744,90734129999	6779,32494426999	1750,43738273999	4588,28973918999	455,465661787999	6531,4992806	6090,33210243	4585235,34166	6529087,37163999	0	5793,98523518	d_bpopu	6033,4771663242
0	1	0	0,871764705882	0	0	0,0186352941176	1709,82082181	5857,98666356	920,996766481	549,810050374999	1066,39836205999	5795,69466793999	6830,01928737999	1770,16429713999	4655,48220519	506,966435209999	6585,81074093999	6161,95496894999	4585194,61285	6529147,05028999	0	5857,98666356	d_bpopu	6105,41377313832
1	1	1	0,358596491228	2	0,01128	0,300789473684	1147,41181060999	800,922690235999	421,420963845	27,6315501549999	830,296127938	705,045651708	1088,88053685999	1775,48604668	73,4626706810999	486,145346946	857,404097489	3707,77668369999	4585041,85525999	6523200,17068	1	800,922690235999	d_depre	857,404123326622
0	1	1	0,405862068966	0	0,00406	0,160086206897	1675,33591382999	1504,04878568	180,070537567	9,94201925804999	1174,98071802999	4423,46083183999	4688,39709100999	5255,69074510999	95,7408628909	140,286334218999	4249,39573526999	379,79257617	4588744,82182999	6524013,58633999	1	1504,04878568	d_front	379,792596027528
0	1	1	0,425967741935	1	0,00358	0,162361290323	1858,50551582999	1391,56835834	121,241064445	26,9154903734999	1050,35925769	4413,32159110999	4636,71580094	5300,71923088	275,430078736999	3,452047372E-5	4191,90908484	318,783187833999	4588756,57407	6523827,29946999	0,499691738413	1391,56835834	d_front	318,783170578032
0	1	1	0,383333333333	1	0,00401	0,186254166667	1895,92767217	1284,07792743999	58,2185349746999	99,9917745591999	950,659815889	4289,16567398	4514,21719735999	5183,22150354	319,628382201	73,6487574086	4070,14478452999	431,527841310999	4588633,66717999	6523808,32192	0,332115733577	1284,07792743999	d_bpopu	367,31106932615
0	1	1	0,402272727273	1	0,00418	0,170337878788	1843,26029091	1348,65509268	40,1195204562	73,8222506266999	1015,38754762999	4339,62517707	4572,66964177	5220,51068553	265,674959812999	73,0311527574999	4129,46377915999	399,813565820999	4588679,85704	6523853,6818	0,749357338052	1348,65509268	d_front	399,813605461324
0	1	1	0,39	0	0,00393	0,176681538462	1779,49849521	1377,01332453	58,3948877383	73,9554794480999	1047,84852707999	4323,67482132999	4573,4187416	5184,70410071999	203,203612088999	138,477606124999	4132,63103453999	441,892545169	4588656,0421	6523922,58659	1	1377,01332453	d_front	441,892547884001
0	1	1	0,421774193548	0	0,00423	0,166390322581	1791,19233757	1413,78542921	91,234634782	41,9009788672999	1080,62469504	4391,08723029999	4631,90869598999	5258,39091427	211,450979337999	71,8429935734999	4189,55882558	367,533138792999	4588726,66689999	6523899,14666999	0,749357338052	1413,78542921	d_front	367,533145242139
0	1	1	0,4015	0	0,00395	0,156655	1726,45531968	1442,26269395	119,095463683	8,70134570918	1113,09949589999	4375,57198765999	4632,9420958	5222,29078919	148,817305196999	137,653564918	4193,03180666	409,718906700999	4588702,60195999	6523968,31646	1	1442,26269395	d_front	409,718875466229
0	1	1	0,373787878788	1	0,00384	0,177284848485	1716,06920736999	1408,59503283	96,6002570203	42,2325981449	1080,32332793999	4308,68761317	4575,19126519	5148,60397562999	140,401218886999	204,288177472	4136,95463818999	483,925535774	4588631,97716	6523991,75638999	0,763724112605	1408,59503283	d_bpopu	467,446548683684
0	1	0,5803351945	0,38393442623	1	0,00482	0,161267213115	1679,97030242999	1440,35258384999	131,316325132	26,8303710444	1111,79640934	4322,82091057999	4596,52767887	5151,4848517	104,267783441999	222,315034585999	4159,32771187999	483,405807045	4588641,29212999	6524026,72628999	0,548390964684	1440,35258384999	d_front	483,405839319381
0	1	0,5803351945	0,38393442623	1	0,00481	0,161267213115	1670,88047237	1449,41585811	140,759513989999	27,7319185415999	1120,7953775	4328,25076771	4603,56785525	5154,14940131	95,1399229578999	225,293789201999	4166,59156144999	481,338798224	4588645,54212	6524035,16626	0,548390964684	1449,41585811	d_front	481,338823278471
